star_name,system_id,band,eb,dist_pc,flo_GHz,fhi_GHz,chanw_Hz,bandwidth_Hz,on_source_s,n_int,rms_mJy,smin_mJy,eirp_nominal_W,eirp_hanning_centred_W,eirp_hanning_worst_W,eirp_eff_total_W,c_response_smear,eirp_p90_W,eirp_p90_sel_W,eirp_p90_lo_W,eirp_p90_hi_W,drift_max_Hz_s,a_max_m_s2,n_drift_trials,eta_drift,eta_smear,resolution_class,search_class,star_snr,ctrl_max_snr,star_snr_regionmax,stage1_flag_regionmax,n_ctrl,n_ctrl_ge_star,p_rank_addone,p_rank_local,stage1_flag_local,f_cross_GHz,nearest_line,line_offset_MHz,line_offset_kms,ring_centre,theta_pb_arcsec,r_in_arcsec,r_out_arcsec,n_control,ring_seed,crossing,stage1_flag,disposition
Proxima Cen,Proxima Cen,6,A002_X1074d99_X167,1.3016,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.73648,8.68539,2.750819e+13,5.501638e+13,7.335518e+13,6.287587e+13,2.2857,1.137005e+14,1.252605e+14,1.195113e+14,1.294460e+14,2880.0000,3.598,4,0.5527,,coarse,B,2.2266,4.5224,3.1810,False,512,481,0.939571,0.929825,False,240.429686,CS(5-4),-4506.3144,-5515.559,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106b646_X19c5,1.3016,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,2.13292,10.66846,3.378894e+13,6.757789e+13,9.010385e+13,7.723187e+13,2.2857,1.396610e+14,1.538604e+14,1.467985e+14,1.590015e+14,2880.0000,3.598,4,0.5527,,coarse,B,2.1314,4.3837,3.0107,False,512,496,0.968811,0.925926,False,240.882811,CS(5-4),-4053.1894,-4960.951,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106ccd1_X1a38,1.3016,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.71689,8.58750,2.719818e+13,5.439635e+13,7.252847e+13,6.216726e+13,2.2857,1.124191e+14,1.238488e+14,1.181644e+14,1.279871e+14,2880.0000,3.598,4,0.5527,,coarse,B,2.3576,4.2412,3.8527,False,512,423,0.826511,0.879142,False,239.132811,CS(5-4),-5803.1894,-7102.886,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106f040_X26c7,1.3016,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.68815,8.44370,2.674272e+13,5.348544e+13,7.131392e+13,6.112622e+13,2.2857,1.105366e+14,1.217749e+14,1.161857e+14,1.258439e+14,2880.0000,3.598,4,0.5527,,coarse,B,2.5004,4.4398,3.3872,False,512,353,0.690058,0.584795,False,240.132811,CS(5-4),-4803.1894,-5878.923,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106f040_X2b06,1.3016,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.65938,8.29979,2.628693e+13,5.257386e+13,7.009847e+13,6.008441e+13,2.2857,1.086526e+14,1.196994e+14,1.142054e+14,1.236990e+14,2880.0000,3.598,4,0.5527,,coarse,B,3.1765,4.9229,3.6291,False,512,129,0.253411,0.323587,False,239.367186,CS(5-4),-5568.8144,-6816.020,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106f040_X2e59,1.3016,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.69139,8.45989,2.679401e+13,5.358803e+13,7.145070e+13,6.124346e+13,2.2857,1.107486e+14,1.220084e+14,1.164085e+14,1.260852e+14,2880.0000,3.598,4,0.5527,,coarse,B,2.4092,4.1582,3.2968,False,512,443,0.865497,0.890838,False,239.757811,CS(5-4),-5178.1894,-6337.909,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X1074d99_X74e,1.3016,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.87419,9.37418,2.968971e+13,5.937942e+13,7.917256e+13,6.786220e+13,2.2857,1.227175e+14,1.351942e+14,1.289891e+14,1.397116e+14,2880.0000,3.598,4,0.5527,,coarse,B,3.6101,4.1947,3.8135,False,512,29,0.058480,0.072125,False,240.429686,CS(5-4),-4506.3144,-5515.559,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X107649f_X868f,1.3016,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.92663,9.63650,3.052053e+13,6.104105e+13,8.138807e+13,6.976120e+13,2.2857,1.261515e+14,1.389774e+14,1.325986e+14,1.436212e+14,2880.0000,3.598,4,0.5527,,coarse,B,3.1009,4.1900,3.7006,False,512,116,0.228070,0.339181,False,239.351561,CS(5-4),-5584.4394,-6835.144,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X107649f_X8f30,1.3016,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,2.05903,10.29871,3.261789e+13,6.523579e+13,8.698105e+13,7.455518e+13,2.2857,1.348206e+14,1.485279e+14,1.417108e+14,1.534908e+14,2880.0000,3.598,4,0.5527,,coarse,B,3.1645,4.2577,3.5167,False,512,89,0.175439,0.192982,False,239.617186,CS(5-4),-5318.8144,-6510.029,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X1077d5b_X9976,1.3016,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.72841,8.64506,2.738048e+13,5.476095e+13,7.301460e+13,6.258395e+13,2.2857,1.131726e+14,1.246790e+14,1.189564e+14,1.288450e+14,2880.0000,3.598,4,0.5527,,coarse,B,2.5769,4.1143,3.4158,False,512,305,0.596491,0.668616,False,239.976561,CS(5-4),-4959.4394,-6070.167,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X1077d5b_Xa63d,1.3016,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.40504,7.02764,2.225781e+13,4.451562e+13,5.935416e+13,5.087500e+13,2.2857,9.199895e+13,1.013525e+14,9.670066e+13,1.047391e+14,2880.0000,3.598,4,0.5527,,coarse,B,3.0235,4.7539,3.6258,False,512,146,0.286550,0.237817,False,240.039061,CS(5-4),-4896.9394,-5993.670,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106ccd1_Xbe52,1.3016,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.85176,9.26208,2.933468e+13,5.866935e+13,7.822580e+13,6.705069e+13,2.2857,1.212500e+14,1.335775e+14,1.274466e+14,1.380409e+14,2880.0000,3.598,4,0.5527,,coarse,B,2.7055,4.0142,3.8569,False,512,304,0.594542,0.602339,False,240.867186,CS(5-4),-4068.8144,-4980.076,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106ccd1_Xc4a6,1.3016,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.87404,9.37354,2.968769e+13,5.937538e+13,7.916718e+13,6.785758e+13,2.2857,1.227091e+14,1.351850e+14,1.289803e+14,1.397021e+14,2880.0000,3.598,4,0.5527,,coarse,B,3.0898,4.1769,4.0503,False,512,127,0.249513,0.323587,False,239.492186,CS(5-4),-5443.8144,-6663.024,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106a1f1_X6a0c,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,2975,2.42378,12.12342,3.839705e+13,7.679411e+13,1.023921e+14,8.776470e+13,2.2857,1.587078e+14,1.748437e+14,1.668188e+14,1.806860e+14,2904.0000,3.598,4,0.5573,1.0000,coarse,B,2.7879,4.9389,3.2756,False,512,232,0.454191,0.278752,False,242.757811,CS(5-4),-2178.1894,-2666.022,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X1076174_X11cc,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2797.20,,1.78532,8.92975,2.828212e+13,5.656425e+13,7.541900e+13,6.464485e+13,2.2857,1.168994e+14,1.287847e+14,1.228737e+14,1.330879e+14,2904.0000,3.598,4,0.5199,,coarse,B,3.4435,4.3140,4.1579,False,512,59,0.116959,0.103314,False,242.867186,CS(5-4),-2068.8144,-2532.151,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106b646_X1295,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,2.27576,11.38300,3.605202e+13,7.210404e+13,9.613872e+13,8.240462e+13,2.2857,1.490150e+14,1.641655e+14,1.566306e+14,1.696509e+14,2904.0000,3.598,4,0.5573,,coarse,B,2.2795,4.6434,3.1520,False,512,466,0.910331,0.855750,False,242.023436,CS(5-4),-2912.5644,-3564.869,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X107376c_X12b9,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,2.88744,14.44228,4.574131e+13,9.148262e+13,1.219768e+14,1.045516e+14,2.2857,1.890641e+14,2.082863e+14,1.987264e+14,2.152460e+14,2904.0000,3.598,4,0.5573,,coarse,B,2.1345,4.8367,3.4275,False,512,486,0.949318,0.923977,False,241.351561,CS(5-4),-3584.4394,-4387.219,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106f040_X13932,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,2.17651,10.88640,3.447919e+13,6.895838e+13,9.194451e+13,7.880958e+13,2.2857,1.425140e+14,1.570035e+14,1.497973e+14,1.622496e+14,2904.0000,3.598,4,0.5573,,coarse,B,2.2802,4.3383,3.5837,False,512,450,0.879142,0.947368,False,241.195311,CS(5-4),-3740.6894,-4578.463,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106f040_X148f3,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,2.02900,10.14858,3.214238e+13,6.428475e+13,8.571301e+13,7.346829e+13,2.2857,1.328552e+14,1.463626e+14,1.396449e+14,1.512532e+14,2904.0000,3.598,4,0.5573,,coarse,B,2.5361,4.3921,2.9678,False,512,361,0.705653,0.680312,False,242.742186,CS(5-4),-2193.8144,-2685.146,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X1074d99_X167,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,1.80722,9.03925,2.862893e+13,5.725786e+13,7.634382e+13,6.543756e+13,2.2857,1.183329e+14,1.303639e+14,1.243805e+14,1.347199e+14,2904.0000,3.598,4,0.5573,,coarse,B,2.2804,4.5280,3.2688,False,512,451,0.881092,0.859649,False,241.242186,CS(5-4),-3693.8144,-4521.090,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106b646_X19c5,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,2.22866,11.14740,3.530582e+13,7.061164e+13,9.414886e+13,8.069902e+13,2.2857,1.459307e+14,1.607676e+14,1.533887e+14,1.661395e+14,2904.0000,3.598,4,0.5573,,coarse,B,2.5161,4.5779,4.1654,False,512,369,0.721248,0.738791,False,241.367186,CS(5-4),-3568.8144,-4368.095,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106ccd1_X1a38,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,1.78217,8.91406,2.823246e+13,5.646491e+13,7.528655e+13,6.453133e+13,2.2857,1.166942e+14,1.285585e+14,1.226579e+14,1.328542e+14,2904.0000,3.598,4,0.5573,,coarse,B,2.2842,5.6064,3.8657,False,512,463,0.904483,0.849903,False,242.445311,CS(5-4),-2490.6894,-3048.510,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106f040_X26c7,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,1.74898,8.74802,2.770657e+13,5.541314e+13,7.388418e+13,6.332930e+13,2.2857,1.145205e+14,1.261638e+14,1.203732e+14,1.303795e+14,2904.0000,3.598,4,0.5573,,coarse,B,2.5241,4.3332,3.5160,False,512,349,0.682261,0.666667,False,242.820311,CS(5-4),-2115.6894,-2589.524,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106f040_X2b06,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,1.73090,8.65761,2.742022e+13,5.484043e+13,7.312057e+13,6.267478e+13,2.2857,1.133369e+14,1.248599e+14,1.191291e+14,1.290320e+14,2904.0000,3.598,4,0.5573,,coarse,B,3.3272,4.4550,3.5179,False,512,50,0.099415,0.132554,False,242.726561,CS(5-4),-2209.4394,-2704.271,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106f040_X2e59,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,1.77911,8.89874,2.818393e+13,5.636786e+13,7.515715e+13,6.442042e+13,2.2857,1.164936e+14,1.283375e+14,1.224471e+14,1.326258e+14,2904.0000,3.598,4,0.5573,,coarse,B,2.6640,4.6393,3.6806,False,512,302,0.590643,0.631579,False,242.304686,CS(5-4),-2631.3144,-3220.630,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X1074d99_X74e,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,1.98629,9.93493,3.146572e+13,6.293144e+13,8.390859e+13,7.192165e+13,2.2857,1.300583e+14,1.432814e+14,1.367051e+14,1.480690e+14,2904.0000,3.598,4,0.5573,,coarse,B,3.6117,4.3991,3.6416,False,512,16,0.033138,0.060429,False,242.226561,CS(5-4),-2709.4394,-3316.252,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X107649f_X868f,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,2.04810,10.24410,3.244492e+13,6.488984e+13,8.651978e+13,7.415981e+13,2.2857,1.341057e+14,1.477403e+14,1.409593e+14,1.526769e+14,2904.0000,3.598,4,0.5573,,coarse,B,3.1004,4.6429,3.4592,False,512,100,0.196881,0.243665,False,242.585936,CS(5-4),-2350.0644,-2876.391,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X107649f_X8f30,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,2.10696,10.53850,3.337735e+13,6.675470e+13,8.900626e+13,7.629108e+13,2.2857,1.379597e+14,1.519861e+14,1.450103e+14,1.570646e+14,2904.0000,3.598,4,0.5573,,coarse,B,2.9736,4.2130,3.4986,False,512,178,0.348928,0.389864,False,241.351561,CS(5-4),-3584.4394,-4387.219,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X1077d5b_X9976,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,1.80289,9.01764,2.856049e+13,5.712097e+13,7.616130e+13,6.528111e+13,2.2857,1.180500e+14,1.300522e+14,1.240831e+14,1.343978e+14,2904.0000,3.598,4,0.5573,,coarse,B,2.9671,5.2673,3.7391,False,512,141,0.276803,0.249513,False,242.476561,CS(5-4),-2459.4394,-3010.261,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X1077d5b_Xa63d,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,1.46135,7.30931,2.314992e+13,4.629984e+13,6.173312e+13,5.291411e+13,2.2857,9.568634e+13,1.054148e+14,1.005765e+14,1.089372e+14,2904.0000,3.598,4,0.5573,,coarse,B,2.3457,4.2992,3.4322,False,512,445,0.869396,0.826511,False,241.320311,CS(5-4),-3615.6894,-4425.468,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106ccd1_Xbe52,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,1.95100,9.75852,3.090701e+13,6.181403e+13,8.241870e+13,7.064460e+13,2.2857,1.277490e+14,1.407373e+14,1.342777e+14,1.454399e+14,2904.0000,3.598,4,0.5573,,coarse,B,2.3043,4.5562,3.5561,False,512,450,0.879142,0.838207,False,242.117186,CS(5-4),-2818.8144,-3450.123,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106ccd1_Xc4a6,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,1.96372,9.82213,3.110846e+13,6.221692e+13,8.295589e+13,7.110505e+13,2.2857,1.285816e+14,1.416546e+14,1.351529e+14,1.463878e+14,2904.0000,3.598,4,0.5573,,coarse,B,2.7862,4.3567,3.6069,False,512,221,0.432749,0.541910,False,242.851561,CS(5-4),-2084.4394,-2551.275,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdbc154_X138c,1.3020,223.085939,224.914064,15625000.0000,1828125000.0,60.48,,14.00559,70.05986,2.218923e+14,4.437845e+14,5.917127e+14,5.071823e+14,2.2857,9.171547e+14,1.010402e+15,9.640269e+14,1.044164e+15,2688.0000,3.598,2,0.0104,,coarse,B,2.4485,4.2618,3.5064,False,512,284,0.555556,0.436647,False,223.226564,13CO(2-1),2827.5644,3846.127,star,28.066,3.929,21.891,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdb7ab7_X140ee,1.3020,223.085939,224.914064,15625000.0000,1828125000.0,60.48,,15.30620,76.56646,2.424998e+14,4.849997e+14,6.466662e+14,5.542854e+14,2.2857,1.002333e+15,1.104240e+15,1.053558e+15,1.141137e+15,2688.0000,3.598,2,0.0104,,coarse,B,2.7551,4.3498,3.5128,False,512,139,0.272904,0.323587,False,224.226564,13CO(2-1),3827.5644,5206.353,star,28.066,3.929,21.891,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdc0d09_X1938,1.3020,223.085939,224.914064,15625000.0000,1828125000.0,60.48,,17.91896,89.63284,2.838834e+14,5.677668e+14,7.570225e+14,6.488764e+14,2.2857,1.173385e+15,1.292683e+15,1.233352e+15,1.335877e+15,2688.0000,3.598,2,0.0104,,coarse,B,2.1575,3.9372,3.4929,False,512,430,0.840156,0.797271,False,224.492189,13CO(2-1),4093.1894,5567.663,star,28.066,3.929,21.891,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdc21b9_X252f,1.3020,223.085939,224.914064,15625000.0000,1828125000.0,60.48,,9.57198,47.87835,1.516394e+14,3.032788e+14,4.043717e+14,3.466043e+14,2.2857,6.267762e+14,6.905008e+14,6.588083e+14,7.135732e+14,2688.0000,3.598,2,0.0104,,coarse,B,3.0984,4.1123,3.4944,False,512,65,0.128655,0.134503,False,224.335939,13CO(2-1),3936.9394,5355.127,star,28.066,3.929,21.891,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdb7ab7_X8bda,1.3020,223.085939,224.914064,15625000.0000,1828125000.0,60.48,,11.93476,59.70252,1.890887e+14,3.781774e+14,5.042365e+14,4.322027e+14,2.2857,7.815665e+14,8.610288e+14,8.215094e+14,8.897993e+14,2688.0000,3.598,2,0.0104,,coarse,B,2.7275,3.9282,3.2059,False,512,201,0.393762,0.452242,False,224.773439,13CO(2-1),4374.4394,5950.226,star,28.066,3.929,21.891,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xbcef34_X2720,1.3020,223.132812,224.867188,15625000.0000,1734375000.0,453.60,,8.25292,41.29966,1.308035e+14,2.616070e+14,3.488093e+14,2.989794e+14,2.2857,5.406545e+14,5.956231e+14,5.682852e+14,6.155253e+14,2688.0000,3.598,2,0.07803,,coarse,B,3.3326,4.0872,3.8505,False,512,37,0.074074,0.079922,False,224.804688,13CO(2-1),4405.6875,5992.731,star,28.066,3.929,21.891,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdbc154_X138c,1.3020,225.085939,226.914064,15625000.0000,1828125000.0,60.48,,13.00025,65.03143,2.059663e+14,4.119326e+14,5.492435e+14,4.707801e+14,2.2857,8.513274e+14,9.378823e+14,8.948355e+14,9.692208e+14,2712.0000,3.598,2,0.0105,,coarse,B,2.4087,3.7931,3.1281,False,512,285,0.557505,0.635478,False,225.898439,CO(2-1),-4639.5606,-6033.302,star,27.817,3.894,21.698,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdb7ab7_X140ee,1.3020,225.085939,226.914064,15625000.0000,1828125000.0,60.48,,14.51974,72.63293,2.300416e+14,4.600833e+14,6.134444e+14,5.258094e+14,2.2857,9.508387e+14,1.047511e+15,9.994324e+14,1.082513e+15,2712.0000,3.598,2,0.0105,,coarse,B,3.1644,4.3938,3.8687,False,512,71,0.140351,0.076023,False,226.101564,CO(2-1),-4436.4356,-5769.157,star,27.817,3.894,21.698,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdc0d09_X1938,1.3020,225.085939,226.914064,15625000.0000,1828125000.0,60.48,,18.18946,90.98658,2.881710e+14,5.763419e+14,7.684559e+14,6.586765e+14,2.2857,1.191107e+15,1.312207e+15,1.251980e+15,1.356053e+15,2712.0000,3.598,2,0.0105,,coarse,B,2.8908,4.0547,3.1018,False,512,113,0.222222,0.194932,False,226.554689,CO(2-1),-3983.3106,-5179.912,star,27.817,3.894,21.698,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdc21b9_X252f,1.3020,225.085939,226.914064,15625000.0000,1828125000.0,60.48,,8.90431,44.53902,1.410632e+14,2.821263e+14,3.761684e+14,3.224301e+14,2.2857,5.830610e+14,6.423411e+14,6.128590e+14,6.638044e+14,2712.0000,3.598,2,0.0105,,coarse,B,2.7635,4.5012,3.4885,False,512,145,0.284600,0.134503,False,225.882814,CO(2-1),-4655.1856,-6053.620,star,27.817,3.894,21.698,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdb7ab7_X8bda,1.3020,225.085939,226.914064,15625000.0000,1828125000.0,60.48,,11.01790,55.11646,1.745638e+14,3.491276e+14,4.655035e+14,3.990030e+14,2.2857,7.215304e+14,7.948888e+14,7.584050e+14,8.214492e+14,2712.0000,3.598,2,0.0105,,coarse,B,2.9161,4.0297,3.2705,False,512,115,0.226121,0.177388,False,225.195314,13CO(2-1),4796.3144,6524.072,star,27.817,3.894,21.698,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xbcef34_X2720,1.3020,225.132812,226.867188,15625000.0000,1734375000.0,453.60,,8.09125,40.49124,1.282431e+14,2.564862e+14,3.419816e+14,2.931271e+14,2.2857,5.300714e+14,5.839641e+14,5.571613e+14,6.034767e+14,2712.0000,3.598,2,0.07873,,coarse,B,2.4331,3.8963,3.2586,False,512,276,0.539961,0.512671,False,226.664062,CO(2-1),-3873.9375,-5037.682,star,27.817,3.894,21.698,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdbc154_X138c,1.3020,239.085936,240.914061,15625000.0000,1828125000.0,60.48,,14.38468,71.96104,2.279136e+14,4.558273e+14,6.077697e+14,5.209455e+14,2.2857,9.420431e+14,1.037821e+15,9.901872e+14,1.072499e+15,2880.0000,3.598,2,0.01115,,coarse,B,3.6157,4.0935,3.9279,False,512,10,0.021442,0.021442,False,240.382811,CS(5-4),-4553.1894,-5572.933,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdb7ab7_X140ee,1.3020,239.085936,240.914061,15625000.0000,1828125000.0,60.48,,15.98117,79.94836,2.532109e+14,5.064219e+14,6.752292e+14,5.787678e+14,2.2857,1.046605e+15,1.153014e+15,1.100093e+15,1.191541e+15,2880.0000,3.598,2,0.01115,,coarse,B,2.7859,4.2976,3.3123,False,512,134,0.263158,0.253411,False,240.164061,CS(5-4),-4771.9394,-5840.674,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdc0d09_X1938,1.3020,239.085936,240.914061,15625000.0000,1828125000.0,60.48,,19.88801,99.48851,3.150981e+14,6.301963e+14,8.402617e+14,7.202243e+14,2.2857,1.302406e+15,1.434822e+15,1.368967e+15,1.482765e+15,2880.0000,3.598,2,0.01115,,coarse,B,2.6899,3.9161,2.8393,False,512,190,0.372320,0.469786,False,239.257811,CS(5-4),-5678.1894,-6949.890,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdc21b9_X252f,1.3020,239.085936,240.914061,15625000.0000,1828125000.0,60.48,,9.80230,49.03316,1.552969e+14,3.105938e+14,4.141251e+14,3.549643e+14,2.2857,6.418939e+14,7.071555e+14,6.746986e+14,7.307845e+14,2880.0000,3.598,2,0.01115,,coarse,B,2.0681,4.3613,3.1506,False,512,445,0.869396,0.900585,False,240.460936,CS(5-4),-4475.0644,-5477.311,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdb7ab7_X8bda,1.3020,239.085936,240.914061,15625000.0000,1828125000.0,60.48,,12.04475,60.25701,1.908449e+14,3.816897e+14,5.089196e+14,4.362168e+14,2.2857,7.888255e+14,8.690257e+14,8.291393e+14,8.980634e+14,2880.0000,3.598,2,0.01115,,coarse,B,2.6196,4.1549,3.4771,False,512,195,0.382066,0.440546,False,239.617186,CS(5-4),-5318.8144,-6510.029,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xbcef34_X2720,1.3020,239.132813,240.867188,15625000.0000,1734375000.0,453.60,,8.91878,44.63744,1.413749e+14,2.827497e+14,3.769996e+14,3.231425e+14,2.2857,5.843494e+14,6.437605e+14,6.142133e+14,6.652712e+14,2880.0000,3.598,2,0.08361,,coarse,B,2.4542,4.3606,3.0831,False,512,305,0.596491,0.625731,False,239.867188,CS(5-4),-5068.8125,-6204.036,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdbc154_X138c,1.3020,241.085936,242.914061,15625000.0000,1828125000.0,60.48,,14.98393,74.95950,2.374103e+14,4.748206e+14,6.330942e+14,5.426521e+14,2.2857,9.812959e+14,1.081065e+15,1.031446e+15,1.117188e+15,2904.0000,3.598,2,0.01124,,coarse,B,2.7198,4.3700,2.9720,False,512,182,0.356725,0.278752,False,241.804686,CS(5-4),-3131.3144,-3832.611,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdb7ab7_X140ee,1.3020,241.085936,242.914061,15625000.0000,1828125000.0,60.48,,16.75631,83.82685,2.654948e+14,5.309896e+14,7.079862e+14,6.068453e+14,2.2857,1.097379e+15,1.208950e+15,1.153461e+15,1.249345e+15,2904.0000,3.598,2,0.01124,,coarse,B,2.3775,4.0941,3.4502,False,512,304,0.594542,0.606238,False,241.367186,CS(5-4),-3568.8144,-4368.095,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdc0d09_X1938,1.3020,241.085936,242.914061,15625000.0000,1828125000.0,60.48,,20.92517,104.67766,3.315331e+14,6.630662e+14,8.840883e+14,7.577900e+14,2.2857,1.370337e+15,1.509660e+15,1.440369e+15,1.560104e+15,2904.0000,3.598,2,0.01124,,coarse,B,2.8843,5.0073,3.7171,False,512,166,0.325536,0.356725,False,242.054686,CS(5-4),-2881.3144,-3526.621,star,25.978,3.637,20.263,512,20260825,False,False,
