window,target,band,chanw_Hz,n_int,n_chan,span_s,n_drift,pb_arcsec,array,amp_sigma,realisation,inj_flux_Jy,inj_chan,inj_drift_Hz_s,rec_snr,rec_chan,rec_drift_Hz_s,global_max_snr,drift_matched,detected
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,6,5,0.01991393947214553,507,-813.1143,5.795,507,-813.1143,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,6,6,0.02035306515064703,85,-1825.6513,5.404,85,-1825.6513,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,6,7,0.019232073252756166,1400,2803.0896,6.204,1400,2803.0896,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,6,8,0.019423209790424046,615,2803.0896,5.371,615,2803.0896,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,6,9,0.020801955619055325,113,3237.034,5.182,113,3237.034,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,6,10,0.019918257522598133,1579,2079.8488,7.083,1579,2079.8488,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,6,11,0.02021718555050088,1419,1501.2562,6.161,1419,1501.2562,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,6,12,0.017874138799777457,636,199.4228,7.686,636,199.4228,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,6,13,0.017699404956907843,1120,-668.4661,7.508,1120,-668.4661,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,6,14,0.018497786590486287,381,3381.6822,6.632,381,3381.6822,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,6,15,0.019139234896588194,901,922.6636,5.004,901,922.6636,26.074,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,7,0,0.023418223331608985,712,-2404.244,6.744,712,-2404.244,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,7,1,0.022238411127864083,548,-3850.7255,7.276,548,-3850.7255,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,7,2,0.022735399877749033,1279,1356.608,7.219,1279,1356.608,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,7,3,0.021855394637777907,842,1067.3117,6.109,842,1067.3117,25.636,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,7,4,0.024357689197050482,68,54.7746,7.65,68,-89.8735,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,7,5,0.020906270393824044,854,-1247.0587,4.724,854,-1247.0587,26.068,True,False
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,7,6,0.02203665898143246,1272,2513.7933,6.873,1272,2513.7933,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,7,7,0.023599646913981226,393,2803.0896,7.017,393,2803.0896,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,7,8,0.0208299751584176,1365,1790.5525,7.739,1365,1790.5525,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,7,9,0.02138831698158759,997,344.071,7.8,997,344.071,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,7,10,0.023597582838079428,316,2803.0896,7.04,316,2803.0896,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,7,11,0.018895338308209306,1463,-2548.8921,8.287,1463,-2548.8921,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,7,12,0.02404615733957252,1008,-234.5217,6.661,1008,-234.5217,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,7,13,0.022897581067595176,406,2513.7933,6.563,406,2513.7933,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,7,14,0.02020348798751243,751,3092.3859,5.468,751,3092.3859,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,7,15,0.022578956427460866,1159,2224.4969,6.065,1159,2224.4969,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,8,0,0.026561890689577386,958,1356.608,7.455,958,1356.608,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,8,1,0.02733947426086855,185,3092.3859,8.068,185,3092.3859,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,8,2,0.02668033287473361,312,-2548.8921,7.785,312,-2548.8921,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,8,3,0.025251862011874446,551,-523.818,6.825,551,-523.818,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,8,4,0.024214915468767806,1552,-1536.355,9.701,1552,-1536.355,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,8,5,0.026088187397172842,465,3815.6266,7.09,465,3815.6266,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,8,6,0.0267176070227161,1656,199.4228,8.167,1656,199.4228,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,8,7,0.02447589339712017,785,-523.818,8.028,785,-523.818,26.428,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,8,8,0.023802802433161838,1366,54.7746,9.618,1366,-89.8735,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,8,9,0.027043162850077528,327,2803.0896,8.263,327,2803.0896,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,8,10,0.02685483971033303,1253,-3561.4292,7.69,1253,-3561.4292,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,8,11,0.02561801325874174,1415,2369.1451,8.248,1415,2369.1451,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,8,12,0.02698178251964892,646,-3850.7255,8.268,646,-3850.7255,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,8,13,0.026467812304014418,1159,-3561.4292,8.637,1159,-3561.4292,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,8,14,0.024251941176192133,1341,-89.8735,11.018,1341,-89.8735,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,8,15,0.027905008859334137,1591,3670.9785,8.432,1591,3670.9785,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,10,0,0.03146335756384482,764,1211.9599,9.763,764,1211.9599,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,10,1,0.03386973098796769,71,3960.2748,10.748,71,3960.2748,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,10,2,0.03295069650173996,250,922.6636,11.297,250,922.6636,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,10,3,0.032669561549424506,818,-1681.0032,8.455,818,-1681.0032,26.42,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,10,4,0.03070291334986184,1310,-3850.7255,10.215,1310,-3850.7255,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,10,5,0.03473472758217431,258,-234.5217,11.419,258,-234.5217,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,10,6,0.03218308466383819,1148,-4140.0218,9.037,1148,-4140.0218,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,10,7,0.03229133426832291,1321,54.7746,9.785,1321,-89.8735,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,10,8,0.03236364547722255,616,1645.9043,8.866,616,1645.9043,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,10,9,0.030523449953357942,554,-668.4661,10.505,554,-668.4661,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,10,10,0.031687515495144376,710,-3706.0773,8.585,710,-3706.0773,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,10,11,0.03277350033950609,515,2513.7933,9.358,515,2513.7933,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,10,12,0.032728121118723134,400,2513.7933,9.592,400,2513.7933,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,10,13,0.03191435178453802,1221,3237.034,8.272,1221,3237.034,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,10,14,0.0332929029357254,1503,4104.9229,10.426,1503,4104.9229,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,10,15,0.03169603364795164,933,2079.8488,11.218,933,2079.8488,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,12,0,0.036930093569567495,499,-523.818,10.053,499,-523.818,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,12,1,0.0376849188031338,1205,-523.818,11.33,1205,-523.818,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,12,2,0.0368721170621849,304,-2404.244,11.655,304,-2404.244,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,12,3,0.04369751715306316,1627,-2693.5403,11.845,1627,-2693.5403,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,12,4,0.039224151434286765,1072,-2404.244,10.929,1072,-2404.244,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,12,5,0.0397592264459455,592,-2693.5403,12.598,592,-2693.5403,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,12,6,0.03961140522825041,1470,-523.818,11.951,1470,-523.818,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,12,7,0.03615470343726857,814,-2982.8366,9.202,814,-2982.8366,26.415,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,12,8,0.037828284147000006,812,-1970.2995,10.836,812,-1970.2995,25.638,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,12,9,0.038769317954016044,1278,-4140.0218,13.611,1278,-4140.0218,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,12,10,0.03865445212180907,318,2224.4969,13.278,318,2224.4969,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,12,11,0.04255210504191666,119,-1247.0587,12.118,119,-1247.0587,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,12,12,0.037712003710181304,706,633.3673,12.148,706,633.3673,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,12,13,0.035983750065502904,1420,1211.9599,10.867,1420,1211.9599,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,12,14,0.03890677806411553,998,3960.2748,10.96,998,3960.2748,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,12,15,0.039483382229848235,1122,-2693.5403,11.788,1122,-2693.5403,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,15,0,0.05101165069360289,652,-2114.9477,14.343,652,-2114.9477,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,15,1,0.046089289505097844,1610,-1536.355,13.55,1610,-1536.355,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,15,2,0.04392757721699008,620,3526.3303,12.317,620,3526.3303,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,15,3,0.04919438298487068,1534,2224.4969,14.429,1534,2224.4969,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,15,4,0.04549191628710391,382,-2693.5403,13.415,382,-2693.5403,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,15,5,0.049443597861982096,1486,2803.0896,13.593,1486,2803.0896,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,15,6,0.04835058204525023,158,-2404.244,14.247,158,-2404.244,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,15,7,0.04946276100974089,1507,1501.2562,13.826,1507,1501.2562,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,15,8,0.0548848631675739,1572,3670.9785,15.68,1572,3670.9785,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,15,9,0.04896310374311856,380,-1681.0032,14.295,380,-1681.0032,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,15,10,0.04172439181711346,1222,-89.8735,9.213,1221,-379.1698,26.459,False,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,15,11,0.049610674676919465,306,-3995.3737,14.393,306,-3995.3737,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,15,12,0.046268101897460154,545,1501.2562,15.684,545,1501.2562,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,15,13,0.04466047475303449,953,-2693.5403,15.526,953,-2693.5403,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,15,14,0.048196236469778504,210,3526.3303,15.19,210,3526.3303,26.459,True,True
A002_Xbbadbe_X3846_spw25,hd92945_B7,7,976562.5,465,1768,3375.6,59,18.2,12m,15,15,0.05221492522914691,847,-4140.0218,15.185,847,-4140.0218,26.429,True,True
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,3,0,0.964448874033239,205,-1641.0625,4.45,205,-1525.7957,16.012,True,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,3,1,0.9585348039706559,306,-5790.6675,4.705,306,-5790.6675,16.012,True,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,3,2,0.7723513587231178,1799,5736.013,4.831,1800,5159.679,16.012,False,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,3,3,0.8041145161483865,979,-3485.3314,3.33,979,-3370.0646,16.012,True,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,3,4,0.9275846621899622,490,318.4732,2.22,490,1586.408,16.012,False,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,3,5,0.9006349710664924,605,1471.1412,6.761,604,3891.7441,16.012,False,True
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,3,6,0.8746572649249007,106,2508.5424,4.305,105,549.0068,16.012,False,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,3,7,0.8079274797311286,110,-257.8609,4.943,111,-1295.2621,16.012,False,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,3,8,1.0123630450211676,867,-1871.5961,4.762,867,-2793.7306,16.012,False,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,3,9,0.8581535037792092,1163,-1525.7957,3.58,1163,-1756.3293,16.012,False,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,3,10,0.8393727385450961,1676,2623.8092,3.832,1677,2278.0088,16.012,False,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,3,11,0.9684509410895014,1400,1932.2084,10.448,1401,-1064.7285,16.012,False,True
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,3,12,0.8583899930051612,1024,-1295.2621,2.993,1024,-1295.2621,16.012,True,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,3,13,0.874718911133832,1376,-834.1949,9.596,1377,5044.4121,16.012,False,True
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,3,14,0.9530927186985536,403,4813.8785,2.191,404,-488.3945,16.012,False,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,3,15,0.8070043070954698,977,-373.1277,3.419,977,-373.1277,16.012,True,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,4,0,1.1857912964328596,842,-3139.531,4.534,842,-3139.531,16.012,True,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,4,1,1.1350028206583147,595,2393.2756,6.35,595,318.4732,16.012,False,True
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,4,2,1.1280589228974667,345,-4292.199,3.823,345,-4292.199,16.012,True,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,4,3,1.124073635432502,1533,4468.0781,4.348,1533,4468.0781,16.012,True,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,4,4,1.1741941528880757,807,-4061.6654,4.301,807,-3831.1318,16.012,False,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,4,5,1.1711152139093843,1663,-5560.1339,3.309,1663,-5560.1339,16.012,True,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,4,6,1.1876020770051077,896,-488.3945,3.208,896,-488.3945,16.012,True,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,4,7,0.9914638712406102,1126,-4868.5331,4.926,1126,-4868.5331,16.012,True,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,4,8,1.2056699372314073,837,203.2064,4.722,837,203.2064,16.012,True,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,4,9,1.2581402569027926,521,-4637.9994,6.389,521,-4637.9994,16.012,True,True
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,4,10,1.238835730487767,205,4929.1453,3.537,205,-4061.6654,16.012,False,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,4,11,1.2390572834085605,1340,1010.074,3.999,1340,1010.074,16.012,True,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,4,12,1.279897442009375,1210,-1179.9953,4.225,1210,-1179.9953,16.004,True,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,4,13,1.2102645943261032,197,2854.3429,4.442,197,2854.3429,16.012,True,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,4,14,1.267373350466537,1160,-1064.7285,5.07,1160,-1064.7285,16.012,True,True
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,4,15,1.3357931546720214,382,1125.3408,3.974,382,1125.3408,16.012,True,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,5,0,1.554600617295173,1032,-4176.9322,6.088,1032,-4176.9322,16.012,True,True
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,5,1,1.5856085738142502,557,203.2064,8.275,558,5620.7462,16.012,False,True
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,5,2,1.4806340993948484,958,4813.8785,6.619,958,4698.6117,16.012,True,True
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,5,3,1.4169266991216347,1000,-3831.1318,4.99,1000,-3831.1318,16.012,True,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,5,4,1.6238459557437304,688,-3946.3986,5.388,688,-3946.3986,16.012,True,True
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,5,5,1.41723931321936,1528,-1641.0625,5.389,1528,-1641.0625,16.012,True,True
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,5,6,1.5144334763621994,1229,-1641.0625,15.762,1230,3430.6769,15.92,False,True
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,5,7,1.4257643958398258,1656,-1756.3293,5.433,1656,-1756.3293,16.012,True,True
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,5,8,1.3397580751001725,113,-2447.9302,4.313,113,-1986.8629,16.012,False,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,5,9,1.5153198263748624,1818,4583.3449,4.75,1818,4583.3449,16.012,True,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,5,10,1.4879304113202834,808,-1295.2621,5.763,808,-1295.2621,16.012,True,True
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,5,11,1.3705509596992336,436,5736.013,6.318,436,5736.013,16.012,True,True
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,5,12,1.7117506090167889,488,-3024.2642,4.098,488,-3024.2642,16.012,True,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,5,13,1.6039684098225555,1263,-1064.7285,15.303,1263,-5905.9343,15.929,False,True
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,5,14,1.4961923671810327,405,2047.4752,5.326,405,2047.4752,16.012,True,True
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,5,15,1.3012613495351253,922,2739.0761,4.646,922,2623.8092,16.012,True,False
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,6,0,1.9113757351151885,1247,-2102.1297,15.704,1247,-1525.7957,16.231,False,True
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,6,1,1.7806073760600118,1422,-4983.7999,9.881,1421,-5905.9343,16.012,False,True
A002_Xf05a48_X269c_spw0,HD_48370_B8_EB_X269c,8,488281.25,156,1886,2118.0,104,12.8,12m,6,2,1.716576331781481,977,5159.679,5.302,977,5159.679,16.012,True,True
