trial,target,window,band,chanw_Hz,klass,n_int,n_chan,inj_chan,amp_sigma,dwell,realisation,sigma_per_int,recovered_snr,peak_chan,detected
3301,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1690,3,0.25,1,0.23961267330050467,12.967813941402406,1690,True
3302,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1432,3,0.25,2,0.23961267330050467,13.281371088777423,1432,True
3303,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1634,3,0.25,3,0.23961267330050467,12.25672531161622,1634,True
3304,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,284,3,0.25,4,0.23961267330050467,14.681390156153666,284,True
3305,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,819,3,0.25,5,0.23961267330050467,12.37210914299133,819,True
3306,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,561,3,0.1,0,0.23961267330050467,6.157036650302693,561,True
3307,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,928,3,0.1,1,0.23961267330050467,3.874105731058086,928,False
3308,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1580,3,0.1,2,0.23961267330050467,4.560212547777185,1580,False
3309,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,626,3,0.1,3,0.23961267330050467,5.293565881168399,626,True
3310,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,484,3,0.1,4,0.23961267330050467,4.592369106245732,484,False
3311,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1692,3,0.1,5,0.23961267330050467,7.3150709672934555,1692,True
3312,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,820,4,1.0,0,0.23961267330050467,71.13804808994942,820,True
3313,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,838,4,1.0,1,0.23961267330050467,71.73373662308688,838,True
3314,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,830,4,1.0,2,0.23961267330050467,68.88706111324954,830,True
3315,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,315,4,1.0,3,0.23961267330050467,69.88078506939902,315,True
3316,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,964,4,1.0,4,0.23961267330050467,71.58638997582987,964,True
3317,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,748,4,1.0,5,0.23961267330050467,71.04634317567472,748,True
3318,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1291,4,0.75,0,0.23961267330050467,52.868689250185064,1291,True
3319,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1332,4,0.75,1,0.23961267330050467,53.938476970718355,1332,True
3320,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,731,4,0.75,2,0.23961267330050467,54.13521098745134,731,True
3321,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1514,4,0.75,3,0.23961267330050467,54.17866368163709,1514,True
3322,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1291,4,0.75,4,0.23961267330050467,52.603854497624134,1291,True
3323,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,176,4,0.75,5,0.23961267330050467,54.04731229657815,176,True
3324,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,225,4,0.5,0,0.23961267330050467,34.90825600988859,225,True
3325,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,718,4,0.5,1,0.23961267330050467,34.57658311591563,718,True
3326,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,75,4,0.5,2,0.23961267330050467,35.50607962204119,75,True
3327,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,918,4,0.5,3,0.23961267330050467,36.28128639853119,918,True
3328,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1213,4,0.5,4,0.23961267330050467,36.22986448926742,1213,True
3329,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,531,4,0.5,5,0.23961267330050467,37.09668729034827,531,True
3330,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,786,4,0.4,0,0.23961267330050467,26.99535452483457,786,True
3331,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,559,4,0.4,1,0.23961267330050467,26.521882771420266,559,True
3332,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1771,4,0.4,2,0.23961267330050467,27.187695721717247,1771,True
3333,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,331,4,0.4,3,0.23961267330050467,28.526720851481624,331,True
3334,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1110,4,0.4,4,0.23961267330050467,28.965212782231198,1110,True
3335,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1081,4,0.4,5,0.23961267330050467,27.257341242458622,1081,True
3336,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,69,4,0.25,0,0.23961267330050467,20.122714781622058,69,True
3337,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1422,4,0.25,1,0.23961267330050467,16.498236158104508,1422,True
3338,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,875,4,0.25,2,0.23961267330050467,19.51271973396192,875,True
3339,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1649,4,0.25,3,0.23961267330050467,17.803968470023737,1649,True
3340,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,792,4,0.25,4,0.23961267330050467,18.105404933414505,792,True
3341,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,590,4,0.25,5,0.23961267330050467,16.58844635078611,590,True
3342,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1735,4,0.1,0,0.23961267330050467,6.359131238540607,1735,True
3343,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,795,4,0.1,1,0.23961267330050467,8.611463910380051,795,True
3344,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1228,4,0.1,2,0.23961267330050467,5.4377993292626705,1228,True
3345,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,907,4,0.1,3,0.23961267330050467,6.0431464417523735,907,True
3346,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,668,4,0.1,4,0.23961267330050467,7.148397808569899,668,True
3347,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1011,4,0.1,5,0.23961267330050467,7.094330128732,1011,True
3348,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,309,5,1.0,0,0.23961267330050467,88.69688500001679,309,True
3349,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1538,5,1.0,1,0.23961267330050467,88.83800932663539,1538,True
3350,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1284,5,1.0,2,0.23961267330050467,88.21229255361044,1284,True
3351,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1744,5,1.0,3,0.23961267330050467,88.0725320417229,1744,True
3352,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,272,5,1.0,4,0.23961267330050467,89.67455940726094,272,True
3353,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,588,5,1.0,5,0.23961267330050467,90.02526147799392,588,True
3354,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,641,5,0.75,0,0.23961267330050467,67.73625919128254,641,True
3355,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1513,5,0.75,1,0.23961267330050467,67.01639352313208,1513,True
3356,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1790,5,0.75,2,0.23961267330050467,67.58015773376738,1790,True
3357,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,933,5,0.75,3,0.23961267330050467,67.72796525149566,933,True
3358,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,313,5,0.75,4,0.23961267330050467,65.99290110538037,313,True
3359,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1141,5,0.75,5,0.23961267330050467,65.99610576097375,1141,True
3360,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,451,5,0.5,0,0.23961267330050467,44.186504972685384,451,True
3361,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1681,5,0.5,1,0.23961267330050467,44.72897978052912,1681,True
3362,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,86,5,0.5,2,0.23961267330050467,44.09183226327751,86,True
3363,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,866,5,0.5,3,0.23961267330050467,44.93945503375785,866,True
3364,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1193,5,0.5,4,0.23961267330050467,42.46792327561513,1193,True
3365,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1204,5,0.5,5,0.23961267330050467,45.1191621499296,1204,True
3366,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1186,5,0.4,0,0.23961267330050467,35.671198943260755,1186,True
3367,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,669,5,0.4,1,0.23961267330050467,34.136339160911156,669,True
3368,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,119,5,0.4,2,0.23961267330050467,35.984301876294026,119,True
3369,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1406,5,0.4,3,0.23961267330050467,36.27837058479488,1406,True
3370,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1275,5,0.4,4,0.23961267330050467,34.75274882483966,1275,True
3371,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,692,5,0.4,5,0.23961267330050467,35.59393913028971,692,True
3372,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,905,5,0.25,0,0.23961267330050467,22.092938418465508,905,True
3373,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1526,5,0.25,1,0.23961267330050467,22.901868156759228,1526,True
3374,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1406,5,0.25,2,0.23961267330050467,22.94233689723548,1406,True
3375,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1088,5,0.25,3,0.23961267330050467,21.33434052691629,1088,True
3376,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,841,5,0.25,4,0.23961267330050467,21.753884759465038,841,True
3377,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1289,5,0.25,5,0.23961267330050467,21.042983424093574,1289,True
3378,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,566,5,0.1,0,0.23961267330050467,8.201756236462654,566,True
3379,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1652,5,0.1,1,0.23961267330050467,7.694166181107355,1652,True
3380,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1713,5,0.1,2,0.23961267330050467,6.785819441751588,1713,True
3381,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,828,5,0.1,3,0.23961267330050467,9.079058321334555,828,True
3382,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,625,5,0.1,4,0.23961267330050467,9.054841035744444,625,True
3383,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1713,5,0.1,5,0.23961267330050467,6.674950369988344,1713,True
3384,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,552,6,1.0,0,0.23961267330050467,106.59206560161523,552,True
3385,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,538,6,1.0,1,0.23961267330050467,107.0413109971262,538,True
3386,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1607,6,1.0,2,0.23961267330050467,107.50773264874279,1607,True
3387,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1005,6,1.0,3,0.23961267330050467,106.21004254676099,1005,True
3388,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,331,6,1.0,4,0.23961267330050467,105.75614927606443,331,True
3389,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1195,6,1.0,5,0.23961267330050467,105.71379526581704,1195,True
3390,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1415,6,0.75,0,0.23961267330050467,80.38546405117792,1415,True
3391,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1192,6,0.75,1,0.23961267330050467,78.50738567915222,1192,True
3392,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,260,6,0.75,2,0.23961267330050467,79.4068582810156,260,True
3393,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,924,6,0.75,3,0.23961267330050467,80.76466793466166,924,True
3394,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,521,6,0.75,4,0.23961267330050467,80.69774877028935,521,True
3395,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,669,6,0.75,5,0.23961267330050467,78.7921993349807,669,True
3396,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,778,6,0.5,0,0.23961267330050467,53.13613047868793,778,True
3397,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,986,6,0.5,1,0.23961267330050467,52.81268045081262,986,True
3398,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,312,6,0.5,2,0.23961267330050467,53.173792858560574,312,True
3399,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,254,6,0.5,3,0.23961267330050467,54.13693798857637,254,True
3400,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1589,6,0.5,4,0.23961267330050467,52.55451626820655,1589,True
3401,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,647,6,0.5,5,0.23961267330050467,51.9246681245044,647,True
3402,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1534,6,0.4,0,0.23961267330050467,43.825536205712424,1534,True
3403,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,633,6,0.4,1,0.23961267330050467,42.862130094823065,633,True
3404,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,331,6,0.4,2,0.23961267330050467,42.744559876567024,331,True
3405,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1240,6,0.4,3,0.23961267330050467,42.41339214874237,1240,True
3406,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1518,6,0.4,4,0.23961267330050467,43.45606087540108,1518,True
3407,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1402,6,0.4,5,0.23961267330050467,42.2975030812989,1402,True
3408,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,648,6,0.25,0,0.23961267330050467,24.653682648449212,648,True
3409,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,886,6,0.25,1,0.23961267330050467,26.418486369761922,886,True
3410,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1629,6,0.25,2,0.23961267330050467,26.305288605664845,1629,True
3411,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,186,6,0.25,3,0.23961267330050467,25.53408843279806,186,True
3412,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1534,6,0.25,4,0.23961267330050467,27.54112363720632,1534,True
3413,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1838,6,0.25,5,0.23961267330050467,25.560796914577708,1838,True
3414,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1672,6,0.1,0,0.23961267330050467,9.886480530433518,1672,True
3415,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,489,6,0.1,1,0.23961267330050467,8.517750485808513,489,True
3416,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1276,6,0.1,2,0.23961267330050467,11.385526295180862,1276,True
3417,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,402,6,0.1,3,0.23961267330050467,12.609512310236557,402,True
3418,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1399,6,0.1,4,0.23961267330050467,9.95682434931672,1399,True
3419,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1482,6,0.1,5,0.23961267330050467,9.677389305691396,1482,True
3420,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1239,8,1.0,0,0.23961267330050467,143.98994047382573,1239,True
3421,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,521,8,1.0,1,0.23961267330050467,142.44697996633218,521,True
3422,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,353,8,1.0,2,0.23961267330050467,140.2709487726974,353,True
3423,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,733,8,1.0,3,0.23961267330050467,140.9245841868512,733,True
3424,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1316,8,1.0,4,0.23961267330050467,141.47741740481354,1316,True
3425,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,70,8,1.0,5,0.23961267330050467,143.3491211407278,70,True
3426,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1611,8,0.75,0,0.23961267330050467,107.11951185524484,1611,True
3427,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1335,8,0.75,1,0.23961267330050467,106.83568854747742,1335,True
3428,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1754,8,0.75,2,0.23961267330050467,106.64919954749912,1754,True
3429,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1188,8,0.75,3,0.23961267330050467,106.76676721236946,1188,True
3430,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,362,8,0.75,4,0.23961267330050467,106.77010590963603,362,True
3431,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1745,8,0.75,5,0.23961267330050467,105.34777555411516,1745,True
3432,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,122,8,0.5,0,0.23961267330050467,71.66037309959474,122,True
3433,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1457,8,0.5,1,0.23961267330050467,70.89948911826016,1457,True
3434,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,801,8,0.5,2,0.23961267330050467,69.49567210396245,801,True
3435,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,538,8,0.5,3,0.23961267330050467,70.94118501759206,538,True
3436,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,147,8,0.5,4,0.23961267330050467,71.94296565284077,147,True
3437,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1746,8,0.5,5,0.23961267330050467,71.1486714585707,1746,True
3438,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,547,8,0.4,0,0.23961267330050467,57.460354113175086,547,True
3439,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,922,8,0.4,1,0.23961267330050467,57.343659632842055,922,True
3440,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1736,8,0.4,2,0.23961267330050467,56.85756864756462,1736,True
3441,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,202,8,0.4,3,0.23961267330050467,57.5546784859763,202,True
3442,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,778,8,0.4,4,0.23961267330050467,56.88951993881086,778,True
3443,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1309,8,0.4,5,0.23961267330050467,58.32707910961712,1309,True
3444,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,539,8,0.25,0,0.23961267330050467,34.92336850731839,539,True
3445,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,550,8,0.25,1,0.23961267330050467,35.58533972494945,550,True
3446,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,873,8,0.25,2,0.23961267330050467,34.01729724411489,873,True
3447,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,220,8,0.25,3,0.23961267330050467,36.676517955559845,220,True
3448,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,961,8,0.25,4,0.23961267330050467,35.248914123988506,961,True
3449,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,316,8,0.25,5,0.23961267330050467,35.38486942241332,316,True
3450,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1087,8,0.1,0,0.23961267330050467,13.973675429875913,1087,True
3451,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1822,8,0.1,1,0.23961267330050467,13.204473714532565,1822,True
3452,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1123,8,0.1,2,0.23961267330050467,13.776512731359002,1123,True
3453,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,652,8,0.1,3,0.23961267330050467,12.373919970847297,652,True
3454,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,577,8,0.1,4,0.23961267330050467,15.409785906577392,577,True
3455,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1113,8,0.1,5,0.23961267330050467,13.418785715319405,1113,True
3456,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1055,10,1.0,0,0.23961267330050467,177.2422034557907,1055,True
3457,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,692,10,1.0,1,0.23961267330050467,178.74818527153099,692,True
3458,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,307,10,1.0,2,0.23961267330050467,178.14233933218375,307,True
3459,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1620,10,1.0,3,0.23961267330050467,179.82781666737372,1620,True
3460,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,709,10,1.0,4,0.23961267330050467,176.83261292460045,709,True
3461,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,878,10,1.0,5,0.23961267330050467,177.4473287161608,878,True
3462,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,718,10,0.75,0,0.23961267330050467,132.91883565703486,718,True
3463,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,607,10,0.75,1,0.23961267330050467,134.51623919422977,607,True
3464,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1848,10,0.75,2,0.23961267330050467,135.05657858133844,1848,True
3465,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1279,10,0.75,3,0.23961267330050467,134.0906960284614,1279,True
3466,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,1437,10,0.75,4,0.23961267330050467,134.96387977816627,1437,True
3467,HD_31392_B6,A002_X128b034_X187cc_spw3,6,976562.5,fine,490,1920,194,10,0.75,5,0.23961267330050467,133.57584611598148,194,True
