star_name,system_id,band,eb,dist_pc,flo_GHz,fhi_GHz,chanw_Hz,bandwidth_Hz,on_source_s,n_int,rms_mJy,smin_mJy,eirp_nominal_W,eirp_hanning_centred_W,eirp_hanning_worst_W,drift_max_Hz_s,a_max_m_s2,n_drift_trials,eta_drift,eta_smear,resolution_class,search_class,star_snr,ctrl_max_snr,n_ctrl,n_ctrl_ge_star,p_rank_addone,f_cross_GHz,nearest_line,line_offset_MHz,line_offset_kms,ring_centre,theta_pb_arcsec,r_in_arcsec,r_out_arcsec,n_control,ring_seed,crossing,stage1_flag,disposition
CP-72 2713,CP-72 2713,7,A002_Xff0235_X4a6d,36.7222,342.309252,344.137377,15625000.0000,1828125000.0,4009.82,663,0.30549,1.52744,3.850819e+15,7.701638e+15,1.026885e+16,4118.6798,3.598,5,1.057,1.0000,coarse,B,2.2253,4.3805,512,472,0.922027,343.403002,CO(3-2),-2392.9981,-2074.642,star,18.317,2.564,14.287,512,20260825,False,False,
CP-72 2713,CP-72 2713,7,A002_Xff0235_X4a6d,36.7222,344.252656,345.977754,488281.2500,1725097656.2,2993.76,495,2.09705,10.48529,8.260736e+14,1.652147e+15,2.202863e+15,4141.3825,3.598,129,25.39,0.9989,fine,A,5.8089,5.6832,512,0,0.001949,344.269746,CO(3-2),-1526.2539,-1323.206,star,18.216,2.550,14.209,512,20260825,True,True,unattributed; absent in epoch 2
HD170773,HD170773,6,A002_Xce574d_X123f,36.9345,226.374448,228.099546,488281.2500,1725097656.2,846.72,140,1.40517,7.02586,5.599452e+14,1.119890e+15,1.493187e+15,2726.8440,3.598,22,4.729,0.9995,fine,A,4.4174,5.6115,512,132,0.259259,226.551206,CO(2-1),-3986.7943,-5184.442,star,27.666,3.873,21.579,512,20260825,False,False,
HD170773,HD170773,6,A002_Xce574d_X123f,36.9345,229.265289,230.990386,488281.2500,1725097656.2,846.72,140,1.37327,6.86639,5.472354e+14,1.094471e+15,1.459294e+15,2761.5341,3.598,23,4.789,0.9995,fine,A,4.1788,5.8783,512,264,0.516569,230.186187,CO(2-1),-351.8128,-457.499,star,27.318,3.825,21.308,512,20260825,False,False,
HD170773,HD170773,6,A002_Xce574d_X123f,36.9345,242.262223,243.996598,15625000.0000,1734375000.0,973.73,161,0.25960,1.29802,3.310378e+15,6.620755e+15,8.827674e+15,2917.5529,3.598,2,0.1818,1.0000,coarse,B,2.2851,4.1208,512,352,0.688109,242.496598,CS(5-4),-2439.4022,-2985.737,star,25.858,3.620,20.169,512,20260825,False,False,
HD170773,HD170773,6,A002_Xce574d_X123f,36.9345,244.262465,245.996840,15625000.0000,1734375000.0,973.73,161,0.27200,1.36002,3.468495e+15,6.936990e+15,9.249321e+15,2941.5558,3.598,2,0.1833,1.0000,coarse,B,2.7472,4.6843,512,168,0.329435,244.512465,CS(5-4),-423.5352,-518.391,star,25.647,3.591,20.004,512,20260825,False,False,
HD170773,HD170773,7,A002_Xff0235_X8c42,36.9345,330.374882,332.215214,488281.2500,1840332031.2,2963.52,294,22.86854,114.34335,9.112906e+15,1.822581e+16,2.430108e+16,3975.5406,3.598,135,24.13,0.9972,fine,A,5.1433,5.8366,512,58,0.115010,330.610721,CO(3-2),-15185.2785,-13165.080,star,18.976,2.657,14.801,512,20260825,True,False,
HD170773,HD170773,7,A002_Xff0235_X8c42,36.9345,332.272685,334.100810,15625000.0000,1828125000.0,2963.52,294,3.21752,16.08769,4.102887e+16,8.205774e+16,1.094103e+17,3998.2410,3.598,6,0.7583,1.0000,coarse,B,2.8140,4.6310,512,285,0.557505,332.975810,CO(3-2),-12820.1900,-11114.635,star,18.868,2.642,14.717,512,20260825,False,False,
HD170773,HD170773,7,A002_Xff0235_X8c42,36.9345,342.322281,344.150406,15625000.0000,1828125000.0,2963.52,294,3.12679,15.63405,3.987196e+16,7.974392e+16,1.063252e+17,4118.8361,3.598,6,0.7812,1.0000,coarse,B,3.1936,4.2377,512,108,0.212476,343.056656,CO(3-2),-2739.3435,-2374.910,star,18.316,2.564,14.286,512,20260825,False,False,
HD170773,HD170773,7,A002_Xff0235_X8c42,36.9345,344.207878,346.048210,488281.2500,1840332031.2,2963.52,294,20.59972,102.99923,8.208806e+15,1.641761e+16,2.189015e+16,4141.5365,3.598,141,25.14,0.9970,fine,A,4.4620,6.6687,512,420,0.820663,345.148796,CO(3-2),-647.2042,-561.102,star,18.216,2.550,14.208,512,20260825,False,False,
TWA 3A 696000,TWA 3A 696000,6,A002_Xd3607d_X6487,37.0547,218.071776,219.899901,15625000.0000,1828125000.0,3507.84,580,0.15470,0.77476,1.988776e+15,3.977553e+15,5.303404e+15,2627.8301,3.598,4,0.59,1.0000,coarse,B,3.0940,4.5135,512,114,0.224172,218.774901,H2CO,552.9011,,star,28.708,4.019,22.393,512,20260825,False,False,
TWA 3A 696000,TWA 3A 696000,6,A002_Xd3607d_X6487,37.0547,220.288446,220.504144,122070.3125,215698242.2,2872.80,475,3.30262,16.54079,3.317140e+14,4.422854e+14,6.634281e+14,2644.7555,3.598,301,62.24,0.9930,fine,A,4.7421,5.7414,512,238,0.465887,220.410760,13CO(2-1),11.7604,15.997,star,28.525,3.993,22.249,512,20260825,False,False,
TWA 3A 696000,TWA 3A 696000,6,A002_Xd3607d_X6487,37.0547,230.427679,230.643377,122070.3125,215698242.2,2872.80,475,3.11522,15.60471,3.129417e+14,4.172557e+14,6.258835e+14,2766.4263,3.598,315,65.11,0.9923,fine,A,4.7904,6.0660,512,225,0.440546,230.450872,CO(2-1),-87.1280,-113.302,star,27.270,3.818,21.271,512,20260825,False,False,
TWA 3A 696000,TWA 3A 696000,6,A002_Xd3607d_X6487,37.0547,231.683430,233.511555,15625000.0000,1828125000.0,3507.84,580,0.15657,0.78429,2.013245e+15,4.026491e+15,5.368654e+15,2791.1699,3.598,4,0.6266,1.0000,coarse,B,2.8056,4.4836,512,223,0.436647,233.308430,CO(2-1),2770.4299,3602.677,star,27.028,3.784,21.082,512,20260825,False,False,
Barta 161 12,Barta 161 12,7,A002_Xce1e34_X1fb8,37.2812,333.152719,334.887094,15625000.0000,1734375000.0,1257.98,208,0.51093,2.55550,6.640279e+15,1.328056e+16,1.770741e+16,4008.2389,3.598,3,0.3227,1.0000,coarse,B,1.7237,4.5000,512,506,0.988304,334.058969,CO(3-2),-11737.0310,-10175.576,star,18.821,2.635,14.681,512,20260825,False,False,
Barta 161 12,Barta 161 12,7,A002_Xce1e34_X1fb8,37.2812,335.048219,336.782594,15625000.0000,1734375000.0,1257.98,208,0.44498,2.22563,5.783139e+15,1.156628e+16,1.542170e+16,4030.9849,3.598,3,0.3245,1.0000,coarse,B,3.1989,4.6426,512,62,0.122807,335.329469,CO(3-2),-10466.5310,-9074.099,star,18.715,2.620,14.598,512,20260825,False,False,
Barta 161 12,Barta 161 12,7,A002_Xce1e34_X1fb8,37.2812,345.157358,346.882455,488281.2500,1725097656.2,876.96,145,2.77612,13.88558,1.127522e+15,2.255043e+15,3.006725e+15,4152.2389,3.598,39,7.457,0.9989,fine,A,4.0506,5.5545,512,429,0.838207,345.996225,CO(3-2),200.2249,173.588,star,18.169,2.544,14.172,512,20260825,False,False,
Barta 161 12,Barta 161 12,7,A002_Xce1e34_X1fb8,37.2812,347.048219,348.782594,15625000.0000,1734375000.0,1257.98,208,0.52063,2.60409,6.766549e+15,1.353310e+16,1.804413e+16,4174.9849,3.598,3,0.3361,1.0000,coarse,B,2.8228,4.1516,512,171,0.335283,347.485719,CO(3-2),1689.7190,1464.924,star,18.070,2.530,14.094,512,20260825,False,False,
HD377,HD377,6,A002_X1239f8e_Xa43b,38.4045,229.653766,231.379352,976562.5000,1725585937.5,2237.76,370,17.17293,85.86484,1.479755e+16,1.973007e+16,2.959511e+16,2766.1987,3.598,31,6.339,0.9999,fine,A,4.5090,5.3854,512,115,0.226121,230.917438,CO(2-1),379.4378,493.422,star,27.272,3.818,21.272,512,20260825,False,False,
HD377,HD377,6,A002_X1239f8e_Xa43b,38.4045,232.060496,233.888621,15625000.0000,1828125000.0,2745.79,454,3.06756,15.33784,4.229205e+16,8.458410e+16,1.127788e+17,2795.6947,3.598,3,0.4913,1.0000,coarse,B,1.9483,3.9410,512,494,0.964912,233.466746,CO(2-1),2928.7463,3808.552,star,26.985,3.778,21.048,512,20260825,False,False,
HD377,HD377,6,A002_X1239f8e_Xa43b,38.4045,244.060496,245.888621,15625000.0000,1828125000.0,2745.79,454,3.21927,16.09641,4.438371e+16,8.876742e+16,1.183566e+17,2939.6947,3.598,3,0.5166,1.0000,coarse,B,2.6916,4.1774,512,197,0.385965,245.826121,CS(5-4),890.1213,1089.475,star,25.663,3.593,20.017,512,20260825,False,False,
HD377,HD377,6,A002_X1239f8e_Xa43b,38.4045,246.060496,247.888621,15625000.0000,1828125000.0,2745.79,454,3.55554,17.77773,4.901972e+16,9.803943e+16,1.307192e+17,2963.6947,3.598,4,0.5208,1.0000,coarse,B,2.7922,4.5218,512,215,0.421053,246.326121,CS(5-4),1390.1213,1701.456,star,25.455,3.564,19.855,512,20260825,False,False,
HD 139084B 921024,HD 139084B 805632,7,A002_Xcd8029_Xb6b0,38.7162,333.140219,334.874594,15625000.0000,1734375000.0,1409.18,233,0.58103,3.59226,1.006662e+16,2.013323e+16,2.684431e+16,4008.0889,3.598,3,0.3615,1.0000,coarse,B,2.3299,4.6671,512,407,0.795322,334.218344,CO(3-2),-11577.6564,-10037.404,star,18.822,2.635,14.681,512,20260825,False,False,
HD 139084B 921024,HD 139084B 805632,7,A002_Xcd8029_Xb6b0,38.7162,335.035719,336.770094,15625000.0000,1734375000.0,1409.18,233,0.50244,3.11387,8.726022e+15,1.745204e+16,2.326939e+16,4030.8349,3.598,3,0.3635,1.0000,coarse,B,2.4914,4.2482,512,301,0.588694,335.816969,CO(3-2),-9979.0314,-8651.454,star,18.716,2.620,14.598,512,20260825,False,False,
HD 139084B 921024,HD 139084B 805632,7,A002_Xcd8029_Xb6b0,38.7162,345.144857,346.869955,488281.2500,1725097656.2,1028.16,170,3.11783,19.57784,1.714474e+15,3.428948e+15,4.571931e+15,4152.0889,3.598,44,8.743,0.9989,fine,A,4.1526,18.3885,512,429,0.838207,345.328939,CO(3-2),-467.0607,-404.925,star,18.169,2.544,14.172,512,20260825,False,False,
HD 139084B 921024,HD 139084B 805632,7,A002_Xcd8029_Xb6b0,38.7162,347.035719,348.770094,15625000.0000,1734375000.0,1409.18,233,0.57994,3.65074,1.023051e+16,2.046102e+16,2.728136e+16,4174.8349,3.598,3,0.3765,1.0000,coarse,B,2.4052,5.1945,512,374,0.730994,348.285719,CO(3-2),2489.7186,2158.495,star,18.070,2.530,14.095,512,20260825,False,False,
HIP 490,HIP 490,6,A002_X74c92c_X6d5,38.8298,212.114808,213.849183,15625000.0000,1734375000.0,2237.76,370,0.25953,1.29763,3.657725e+15,7.315449e+15,9.753933e+15,2555.7839,3.598,3,0.366,1.0000,coarse,B,2.5361,4.2429,512,274,0.536062,213.802308,SiO(5-4),-3302.6920,-4560.568,star,29.518,4.132,23.024,512,20260825,False,False,
HIP 490,HIP 490,6,A002_X74c92c_X6d5,38.8298,214.114639,215.849014,15625000.0000,1734375000.0,2237.76,370,0.24268,1.21339,3.420281e+15,6.840561e+15,9.120749e+15,2579.7819,3.598,3,0.3695,1.0000,coarse,B,2.5975,4.2534,512,270,0.528265,214.349014,SiO(5-4),-2755.9861,-3805.642,star,29.243,4.094,22.810,512,20260825,False,False,
HIP 490,HIP 490,6,A002_X74c92c_X6d5,38.8298,227.113540,228.847915,15625000.0000,1734375000.0,2237.76,370,0.23335,1.16673,3.288761e+15,6.577522e+15,8.770029e+15,2735.7687,3.598,3,0.3918,1.0000,coarse,B,2.7401,4.3828,512,200,0.391813,228.597915,CO(2-1),-1940.0849,-2522.894,star,27.576,3.861,21.509,512,20260825,False,False,
HIP 490,HIP 490,6,A002_X74c92c_X6d5,38.8298,230.096768,230.959317,244140.6250,862548828.1,2237.76,370,1.98046,9.90230,4.361315e+14,8.722630e+14,1.163017e+15,2766.3365,3.598,121,25.36,0.9981,fine,A,4.8162,6.0366,512,141,0.276803,230.524747,CO(2-1),-13.2534,-17.235,star,27.271,3.818,21.271,512,20260825,False,False,
HD110411,HD110411,6,A002_Xe3da01_X4265,38.9225,216.106945,217.935070,15625000.0000,1828125000.0,1796.26,297,0.22439,1.12812,3.195139e+15,6.390277e+15,8.520370e+15,2604.2521,3.598,3,0.2994,1.0000,coarse,B,1.9764,4.3068,512,501,0.978558,217.341320,SiO(5-4),236.3197,326.325,star,28.968,4.056,22.595,512,20260825,False,False,
HD110411,HD110411,6,A002_Xe3da01_X4265,38.9225,219.367908,219.799305,244140.6250,431396484.4,1542.24,255,1.85613,9.33285,4.130160e+14,8.260320e+14,1.101376e+15,2635.0033,3.598,76,16.65,0.9982,fine,A,4.6542,5.7793,512,86,0.169591,219.451160,C18O(2-1),-108.8397,-148.612,star,28.630,4.008,22.332,512,20260825,False,False,
HD110411,HD110411,6,A002_Xe3da01_X4265,38.9225,220.206257,220.637653,244140.6250,431396484.4,1542.24,255,2.41029,12.11973,5.363469e+14,1.072694e+15,1.430258e+15,2645.0635,3.598,76,16.71,0.9982,fine,A,4.5575,5.5688,512,117,0.230019,220.415485,13CO(2-1),16.4852,22.424,star,28.521,3.993,22.247,512,20260825,False,False,
HD110411,HD110411,6,A002_Xe3da01_X4265,38.9225,230.346699,230.778095,244140.6250,431396484.4,1542.24,255,2.30403,11.59156,5.129732e+14,1.025946e+15,1.367929e+15,2766.7488,3.598,80,17.48,0.9981,fine,A,4.1098,5.5673,512,395,0.771930,230.508320,CO(2-1),-29.6803,-38.596,star,27.267,3.817,21.268,512,20260825,False,False,
HD110411,HD110411,6,A002_Xe3da01_X4265,38.9225,231.205982,231.637379,244140.6250,431396484.4,1542.24,255,1.92948,9.70766,4.296028e+14,8.592056e+14,1.145607e+15,2777.0602,3.598,80,17.54,0.9981,fine,A,4.2097,5.9751,512,327,0.639376,231.621021,CO(2-1),1083.0211,1408.365,star,27.166,3.803,21.189,512,20260825,False,False,
HD110411,HD110411,6,A002_Xe3da01_X4265,38.9225,233.106945,234.935070,15625000.0000,1828125000.0,1796.26,297,0.24688,1.24227,3.518430e+15,7.036860e+15,9.382480e+15,2808.2521,3.598,3,0.3228,1.0000,coarse,B,2.3533,4.3537,512,404,0.789474,234.513195,CO(2-1),3975.1947,5169.358,star,26.864,3.761,20.954,512,20260825,False,False,
HD 139084B 805632,HD 139084B 805632,7,A002_Xcd8029_Xb6b0,39.3076,333.140219,334.874594,15625000.0000,1734375000.0,1409.18,233,0.58261,3.56849,1.030786e+16,2.061571e+16,2.748762e+16,4008.0889,3.598,3,0.3615,1.0000,coarse,B,2.4684,4.0024,512,358,0.699805,333.827719,CO(3-2),-11968.2814,-10376.061,star,18.822,2.635,14.681,512,20260825,False,False,
HD 139084B 805632,HD 139084B 805632,7,A002_Xcd8029_Xb6b0,39.3076,335.035719,336.770094,15625000.0000,1734375000.0,1409.18,233,0.50265,3.08587,8.913776e+15,1.782755e+16,2.377007e+16,4030.8349,3.598,3,0.3635,1.0000,coarse,B,2.7178,5.1312,512,215,0.421053,335.613844,CO(3-2),-10182.1564,-8827.556,star,18.716,2.620,14.598,512,20260825,False,False,
HD 139084B 805632,HD 139084B 805632,7,A002_Xcd8029_Xb6b0,39.3076,345.144857,346.869955,488281.2500,1725097656.2,1028.16,170,3.11805,19.38371,1.749730e+15,3.499460e+15,4.665947e+15,4152.0889,3.598,44,8.743,0.9989,fine,A,5.6634,17.6526,512,47,0.093567,345.824056,CO(3-2),28.0565,24.324,star,18.169,2.544,14.172,512,20260825,True,False,
HD 139084B 805632,HD 139084B 805632,7,A002_Xcd8029_Xb6b0,39.3076,347.035719,348.770094,15625000.0000,1734375000.0,1409.18,233,0.57895,3.60772,1.042117e+16,2.084234e+16,2.778979e+16,4174.8349,3.598,3,0.3765,1.0000,coarse,B,2.3430,4.1998,512,391,0.764133,348.035719,CO(3-2),2239.7186,1941.754,star,18.070,2.530,14.095,512,20260825,False,False,
HIP10679,HIP10679,6,A002_Xa95c04_X14cd,39.6344,217.623087,219.357462,15625000.0000,1734375000.0,514.08,85,0.47338,2.36733,6.952389e+15,1.390478e+16,1.853970e+16,2621.8833,3.598,2,0.08626,1.0000,coarse,B,2.6161,4.2559,512,200,0.391813,218.779337,H2CO,557.3366,,star,28.773,4.028,22.443,512,20260825,False,False,
HIP10679,HIP10679,6,A002_Xa95c04_X14cd,39.6344,220.386514,220.440423,15258.7891,53909301.8,514.08,85,22.95083,114.77505,3.291715e+14,6.583431e+14,8.777907e+14,2644.9616,3.598,772,89.11,0.6055,fine,A,5.4561,6.7583,512,49,0.097466,220.418512,13CO(2-1),19.5118,26.540,star,28.522,3.993,22.247,512,20260825,True,False,
HIP10679,HIP10679,6,A002_Xa95c04_X14cd,39.6344,230.526503,230.580412,15258.7891,53909301.8,514.08,85,20.47569,102.39886,2.936770e+14,5.873539e+14,7.831386e+14,2766.6415,3.598,807,93.21,0.5739,fine,A,4.9780,6.0836,512,283,0.553606,230.530196,CO(2-1),-7.8044,-10.149,star,27.268,3.818,21.269,512,20260825,False,False,
HIP10679,HIP10679,6,A002_Xa95c04_X14cd,39.6344,232.136361,233.870736,15625000.0000,1734375000.0,514.08,85,0.48535,2.42724,7.128325e+15,1.425665e+16,1.900887e+16,2796.0426,3.598,2,0.09199,1.0000,coarse,B,1.9444,4.6107,512,472,0.922027,233.855111,CO(2-1),3317.1114,4313.584,star,26.981,3.777,21.045,512,20260825,False,False,
